# JOBID user submit start end cores
6938090 brochero 1348052810 1348052814 1348059895 20
6938403 arodrig 1348061823 1348061829 1348067957 20
6938899 brochero 1348064861 1348064866 1348071948 20
6939211 arodrig 1348067958 1348068193 1348069864 20
6939506 calderon 1348076803 1348076807 1348083888 10
6943282 brochero 1348148707 1348148713 1348148791 20
6944266 brochero 1348152856 1348152862 1348152931 20
6944271 brochero 1348153009 1348153015 1348153098 20
6944277 brochero 1348153103 1348153108 1348153187 10
6944282 arodrig 1348153390 1348153395 1348153491 12
6944289 arodrig 1348153519 1348153524 1348153594 10
6944319 arodrig 1348153787 1348153790 1348153867 10
6970216 brochero 1348400530 1348400537 1348407619 20
6970501 brochero 1348408179 1348408186 1348413656 20
6970549 brochero 1348413669 1348413675 1348420757 20
6970611 brochero 1348421248 1348421255 1348421329 20
6970613 brochero 1348421482 1348421489 1348428570 10
6971066 brochero 1348432554 1348432557 1348434952 20
6971344 brochero 1348435342 1348435350 1348441633 20
6971448 brochero 1348441670 1348441677 1348444080 20
6971502 brochero 1348444097 1348444104 1348451185 30
6980749 brochero 1348498148 1348498152 1348505233 20
6986432 arodrig 1348563555 1348563561 1348570641 20
6986515 brochero 1348566951 1348566955 1348574036 20
7012628 brochero 1348924062 1348924063 1348931144 20
7033163 calderon 1349019940 1349019946 1349020106 10
7033164 calderon 1349020111 1349020115 1349020192 10
7033167 calderon 1349020812 1349020817 1349027899 10
7033203 calderon 1349028504 1349028508 1349035589 10
7038436 arodrig 1349075269 1349075273 1349077639 12
7038490 arodrig 1349077643 1349077647 1349078269 12
7038491 arodrig 1349078310 1349078315 1349080929 12
7038504 arodrig 1349080932 1349080936 1349088017 12
7038817 calderon 1349096537 1349096541 1349103623 10
7041154 arodrig 1349108611 1349108614 1349115695 12
7041279 calderon 1349111503 1349111507 1349118588 10
7046234 calderon 1349132305 1349132310 1349132393 10
7046235 calderon 1349132496 1349132501 1349132594 10
7046239 calderon 1349133140 1349133145 1349133263 10
7046245 calderon 1349133526 1349133531 1349133659 10
7046264 calderon 1349137616 1349137620 1349137704 10
7046374 arodrig 1349154528 1349154532 1349161613 12
7046527 brochero 1349169745 1349169750 1349176193 20
7046725 brochero 1349176249 1349176253 1349180573 20
7046758 brochero 1349180618 1349180623 1349187703 20
7046774 arodrig 1349183418 1349183422 1349184231 12
7046776 calderon 1349183766 1349183771 1349190852 10
7046779 arodrig 1349184249 1349184253 1349184616 12
7046789 arodrig 1349184857 1349184859 1349184926 12
7046790 arodrig 1349184966 1349184971 1349185103 12
7046795 arodrig 1349185263 1349185267 1349185373 12
7046796 arodrig 1349185375 1349185380 1349186330 12
7046832 brochero 1349187870 1349187874 1349194955 20
7047536 calderon 1349203941 1349203945 1349211026 10
7047547 brochero 1349205403 1349205406 1349211809 20
7047581 brochero 1349211860 1349211864 1349218945 20
7047757 arodrig 1349241705 1349241710 1349241781 12
7047761 arodrig 1349241849 1349241854 1349242017 12
7047763 arodrig 1349242023 1349242026 1349242094 6
7047765 arodrig 1349242109 1349242113 1349242641 10
7047768 arodrig 1349242648 1349242651 1349243063 10
7047771 arodrig 1349243070 1349243072 1349243138 10
7047773 arodrig 1349243142 1349243146 1349243680 10
7047777 arodrig 1349243682 1349243686 1349248367 10
7048000 arodrig 1349248380 1349248385 1349253444 10
7049365 arodrig 1349254769 1349254772 1349255238 10
7061134 arodrig 1349261525 1349261529 1349261757 10
7073542 calderon 1349274549 1349274554 1349281635 10
7076121 calderon 1349361440 1349361445 1349368528 10
7087053 calderon 1349553407 1349553411 1349560493 10
7099857 arodrig 1349775786 1349777233 1349780389 1
7099861 brochero 1349775849 1349775948 1349782962 1
7104055 brochero 1349783095 1349783192 1349783481 1
7104064 brochero 1349783642 1349783672 1349783783 1
7104069 brochero 1349783877 1349783888 1349783966 1
7104188 arodrig 1349785471 1349785476 1349787579 1
7104226 arodrig 1349787598 1349787602 1349790099 1
7127052 calderon 1349857637 1349857640 1349864721 10
7129318 sluca 1349882644 1349882647 1349889728 3
7129355 calderon 1349884251 1349884259 1349891339 10
7129621 brochero 1349886871 1349886878 1349893959 30
7135612 brochero 1349963109 1349963113 1349963256 3
7136000 brochero 1349963488 1349963497 1349963787 2
7136605 brochero 1349964309 1349964315 1349964641 2
7136722 brochero 1349964742 1349964747 1349965306 1
7137238 brochero 1349965430 1349965439 1349965664 3
7137813 brochero 1349965922 1349965927 1349966126 2
7138916 brochero 1349967058 1349967064 1349967219 4
7139072 brochero 1349967277 1349967339 1349967579 1
7139427 brochero 1349967657 1349967683 1349967898 1
7139521 brochero 1349968023 1349968028 1349970445 30
7139939 brochero 1349970453 1349970454 1349977535 20
7144526 brochero 1350033735 1350033740 1350040820 20
7145994 brochero 1350051361 1350051365 1350058391 20
7146259 brochero 1350058531 1350058537 1350062511 20
7153398 brochero 1350250965 1350250968 1350258049 20
7155150 brochero 1350292143 1350292148 1350296166 20
7155155 calderon 1350292334 1350292339 1350292897 10
7155183 calderon 1350292903 1350292908 1350299990 10
7155341 brochero 1350296182 1350296185 1350303266 20
7156223 brochero 1350309598 1350309602 1350316069 20
7156715 brochero 1350316146 1350316151 1350321081 20
7156842 brochero 1350321116 1350321117 1350325470 30
7157196 brochero 1350325509 1350325514 1350332595 30
7158318 brochero 1350343125 1350343126 1350350208 30
7159552 brochero 1350378852 1350378856 1350385938 30
7159954 arodrig 1350383459 1350383464 1350385946 20
7160020 arodrig 1350385951 1350385954 1350392444 20
7160038 brochero 1350387955 1350387959 1350395040 30
7160175 arodrig 1350392448 1350392452 1350399494 20
7160555 arodrig 1350399499 1350399504 1350401776 20
7162933 brochero 1350410234 1350410235 1350417317 30
7164403 brochero 1350423912 1350423915 1350430995 20
7167105 arodrig 1350471229 1350471233 1350478314 12
7168231 arodrig 1350479307 1350479312 1350480669 10
7168286 arodrig 1350480673 1350480677 1350480909 20
7168289 arodrig 1350480917 1350480920 1350488004 20
7171963 arodrig 1350544222 1350544227 1350551308 20
7172290 brochero 1350552132 1350552137 1350555817 20
7172594 brochero 1350555837 1350555842 1350562923 20
7172737 calderon 1350558896 1350558901 1350565983 10
7174249 brochero 1350582943 1350582946 1350590028 30
7175887 brochero 1350639790 1350639794 1350641348 30
7175978 brochero 1350642911 1350642912 1350649993 20
7176127 arodrig 1350646328 1350646332 1350647511 20
7176144 arodrig 1350647518 1350647522 1350647872 20
7176148 arodrig 1350647881 1350647885 1350648791 20
7176156 arodrig 1350648798 1350648801 1350655889 20
7176889 brochero 1350658218 1350658231 1350661509 30
7177179 arodrig 1350659783 1350659787 1350659996 20
7177243 arodrig 1350660000 1350660005 1350660095 6
7177311 arodrig 1350660289 1350660293 1350661822 12
7177396 brochero 1350661650 1350661654 1350668738 25
7177410 arodrig 1350661825 1350661830 1350661891 6
7177415 arodrig 1350661895 1350661901 1350663405 6
7180455 brochero 1350731024 1350731028 1350738114 30
7181352 brochero 1350765246 1350765251 1350772361 20
7181579 brochero 1350776186 1350776191 1350781587 30
7181688 brochero 1350781605 1350781609 1350788691 50
7186172 arodrig 1350891626 1350891631 1350892018 20
7186373 brochero 1350899615 1350899619 1350906700 30
7186815 arodrig 1350903217 1350903222 1350910303 20
7187464 brochero 1350908162 1350908168 1350915248 30
7188618 arodrig 1350915883 1350915887 1350922953 20
7189058 brochero 1350918020 1350918025 1350925105 10
7189293 arodrig 1350923114 1350923119 1350924518 20
7189366 arodrig 1350924522 1350924528 1350932388 20
7191153 arodrig 1350975862 1350975866 1350976335 20
7191178 arodrig 1350977977 1350977981 1350980489 20
7191256 arodrig 1350980491 1350980496 1350987577 20
7191689 brochero 1350987217 1350987222 1350994303 20
7193284 arodrig 1351005333 1351005338 1351012421 20
7197896 arodrig 1351071725 1351071728 1351072258 20
7198278 arodrig 1351072263 1351072269 1351076174 20
7198738 arodrig 1351076177 1351076180 1351082010 20
7199457 arodrig 1351082016 1351082021 1351082502 20
7199566 arodrig 1351082510 1351082514 1351088387 15
7200521 arodrig 1351088392 1351088396 1351091559 20
7200718 arodrig 1351091565 1351091570 1351098651 25
7200738 brochero 1351093361 1351093366 1351100447 30
7201794 brochero 1351109579 1351109580 1351116662 10
7210618 calderon 1351172655 1351172660 1351179742 10
7210677 arodrig 1351178977 1351178979 1351179090 12
7210805 calderon 1351186131 1351186136 1351193217 10
7212909 arodrig 1351245422 1351245426 1351252507 10
7233969 arodrig 1351500500 1351500502 1351500721 20
7234067 arodrig 1351500725 1351500730 1351500995 20
7234204 arodrig 1351501046 1351501050 1351508131 10
7234365 arodrig 1351508178 1351508182 1351515263 20
7235402 arodrig 1351521041 1351521046 1351528127 20
7235694 arodrig 1351531383 1351531386 1351532620 25
7235753 arodrig 1351532627 1351532630 1351539711 20
7236124 brochero 1351535212 1351535215 1351539287 30
7236536 brochero 1351539328 1351539333 1351546414 30
7236937 brochero 1351546704 1351546708 1351548655 30
7236941 arodrig 1351546722 1351546725 1351553815 10
7237119 brochero 1351548668 1351548673 1351555759 20
7237319 albertog 1351553468 1351553469 1351553709 10
7237333 albertog 1351553767 1351553771 1351554177 6
7238066 arodrig 1351554597 1351554602 1351561684 10
7239130 arodrig 1351559038 1351559041 1351566122 10
7241679 arodrig 1351584054 1351584059 1351591141 20
7242690 arodrig 1351591360 1351591362 1351591518 25
7242693 arodrig 1351591523 1351591525 1351591898 10
7243008 arodrig 1351592383 1351592386 1351593589 15
7243013 brochero 1351593056 1351593062 1351599772 20
7243047 arodrig 1351593594 1351593598 1351593773 10
7243294 brochero 1351599847 1351599851 1351606931 30
7243637 calderon 1351604009 1351604014 1351605630 2
7243652 calderon 1351605668 1351605671 1351606763 6
7243661 calderon 1351606766 1351606770 1351607050 10
7243686 calderon 1351607052 1351607057 1351614138 10
7243691 brochero 1351607888 1351607892 1351614973 10
7243731 arodrig 1351611988 1351611992 1351614721 20
7243744 cjorda 1351612695 1351612699 1351619781 10
7243810 arodrig 1351614724 1351614729 1351615316 15
7243829 calderon 1351615368 1351615373 1351622453 10
7244201 brochero 1351619684 1351619688 1351626769 20
7246666 brochero 1351630240 1351630245 1351637325 50
7247984 arodrig 1351679544 1351679547 1351686629 25
7248476 calderon 1351691927 1351691930 1351699011 10
7248772 calderon 1351703621 1351703627 1351710708 10
7250584 brochero 1351771880 1351771886 1351777703 30
7250721 brochero 1351777724 1351777728 1351784809 36
7251136 brochero 1351788681 1351788687 1351795546 50
7251667 brochero 1351795625 1351795630 1351799174 30
7251728 brochero 1351799538 1351799542 1351806623 30
7251937 brochero 1351807727 1351807730 1351809737 30
7251975 brochero 1351809751 1351809752 1351816833 30
7256469 calderon 1351856412 1351856418 1351863498 10
7288342 arodrig 1352110834 1352110838 1352111065 12
7288479 cjorda 1352112395 1352112399 1352119480 10
7290267 cjorda 1352120250 1352120255 1352127337 10
7290389 brochero 1352127723 1352127729 1352134810 30
7290411 cjorda 1352129069 1352129074 1352136155 10
7290579 arodrig 1352134485 1352134490 1352135621 20
7292253 brochero 1352154941 1352154945 1352162037 40
7298171 brochero 1352197393 1352197398 1352200255 3
7298338 arodrig 1352198708 1352198711 1352199211 12
7298353 calderon 1352199145 1352199149 1352206229 10
7298355 arodrig 1352199217 1352199222 1352204463 12
7298362 brochero 1352200305 1352200308 1352207389 30
7298953 cjorda 1352202910 1352202913 1352208343 10
7299439 arodrig 1352204466 1352204468 1352211062 25
7300208 brochero 1352207401 1352207404 1352214485 10
7300273 calderon 1352207673 1352207679 1352209019 10
7301287 cjorda 1352208832 1352208838 1352208920 10
7301300 calderon 1352209023 1352209029 1352216111 10
7301663 arodrig 1352211074 1352211078 1352215200 25
7301720 cjorda 1352211756 1352211761 1352211956 10
7301792 cjorda 1352211988 1352211991 1352219071 10
7301928 arodrig 1352215206 1352215211 1352216403 25
7301954 brochero 1352215499 1352215503 1352222584 50
7302226 arodrig 1352216408 1352216414 1352216572 20
7302267 arodrig 1352216579 1352216584 1352216663 20
7303225 arodrig 1352218754 1352218759 1352221683 25
7303339 arodrig 1352221744 1352221751 1352228831 23
7303359 brochero 1352223382 1352223387 1352230467 50
7303360 cjorda 1352223675 1352223677 1352230759 10
7304296 brochero 1352231140 1352231145 1352238226 10
7304303 cjorda 1352231492 1352231495 1352238575 10
7312964 arodrig 1352274705 1352274713 1352274948 25
7312967 arodrig 1352274952 1352274960 1352282041 20
7312990 cjorda 1352277420 1352277429 1352284511 10
7313392 arodrig 1352286062 1352286067 1352287767 20
7313401 arodrig 1352287772 1352287780 1352288371 15
7313430 arodrig 1352288376 1352288382 1352291641 25
7313442 cjorda 1352290360 1352290367 1352293495 10
7313670 arodrig 1352291646 1352291654 1352298735 25
7313672 calderon 1352292136 1352292142 1352299224 10
7313682 cjorda 1352293522 1352293530 1352295169 10
7313703 cjorda 1352295175 1352295178 1352302260 10
7313721 arodrig 1352298755 1352298759 1352300737 10
7313738 arodrig 1352300846 1352300854 1352307937 25
7313810 cjorda 1352302488 1352302494 1352305789 10
7314292 cjorda 1352305793 1352305802 1352312882 25
7314311 arodrig 1352308200 1352308208 1352312305 25
7314856 arodrig 1352312309 1352312358 1352319441 25
7316889 cjorda 1352364256 1352364264 1352371345 25
7317097 arodrig 1352371975 1352371984 1352376053 25
7317148 arodrig 1352376054 1352376062 1352380593 25
7317231 arodrig 1352380603 1352380612 1352381139 10
7317241 arodrig 1352381143 1352381152 1352388232 25
7317828 arodrig 1352392388 1352392396 1352396288 25
7318265 cjorda 1352452762 1352452766 1352453048 25
7318266 cjorda 1352453062 1352453068 1352453168 25
7318268 cjorda 1352453173 1352453179 1352454012 25
7318307 cjorda 1352454015 1352454021 1352454904 25
7318318 cjorda 1352454907 1352454913 1352456827 25
7318319 arodrig 1352455046 1352455052 1352457170 25
7318351 cjorda 1352456831 1352456837 1352457384 25
7318361 arodrig 1352457182 1352457186 1352457270 12
7318362 cjorda 1352457387 1352457393 1352464474 25
7318392 calderon 1352459358 1352459364 1352466446 10
7318509 cjorda 1352466039 1352466045 1352467365 25
7318572 cjorda 1352467370 1352467376 1352474458 25
7329480 cjorda 1352709372 1352709377 1352714915 25
7329491 arodrig 1352709736 1352709741 1352709884 12
7330317 cjorda 1352714920 1352714926 1352722006 25
7330388 arodrig 1352715773 1352715778 1352715938 25
7330411 calderon 1352717927 1352717932 1352724081 10
7330416 arodrig 1352718139 1352718143 1352725224 12
7331121 cjorda 1352722560 1352722565 1352729646 25
7331229 calderon 1352724084 1352724087 1352731169 10
7331587 cjorda 1352731643 1352731648 1352731910 25
7331597 cjorda 1352731915 1352731921 1352732088 25
7331609 cjorda 1352732110 1352732116 1352733243 25
7332005 cjorda 1352733246 1352733248 1352740330 25
7332386 calderon 1352736845 1352736851 1352743932 10
7336689 arodrig 1352801421 1352801426 1352808506 25
7352549 arodrig 1352972122 1352972127 1352979209 25
7352627 brochero 1352976209 1352976214 1352978680 30
7352829 cjorda 1352982943 1352982948 1352990029 25
7352853 brochero 1352984089 1352984094 1352991174 20
7353957 cjorda 1352992465 1352992467 1352999548 25
7353984 brochero 1352994628 1352994633 1353001111 20
7354206 brochero 1353001138 1353001143 1353008224 30
7356981 brochero 1353031557 1353031562 1353038644 30
7360191 brochero 1353058836 1353058841 1353065922 40
7360382 arodrig 1353064909 1353064912 1353066580 25
7382189 arodrig 1353314953 1353314956 1353315716 25
7382408 calderon 1353334260 1353334265 1353341346 10
7382451 arodrig 1353335654 1353335658 1353342739 10
7382477 brochero 1353337912 1353337916 1353343367 30
7385338 calderon 1353501728 1353501733 1353508814 10
7385415 calderon 1353508959 1353508964 1353516044 10
7387407 arodrig 1353580774 1353580778 1353582162 12
7387576 arodrig 1353583044 1353583046 1353587864 12
7387712 arodrig 1353587874 1353587877 1353587970 12
7387834 arodrig 1353596769 1353596773 1353603854 12
7388122 arodrig 1353604615 1353604618 1353604862 12
7388128 arodrig 1353604866 1353604870 1353605055 12
7388135 arodrig 1353605058 1353605062 1353605258 10
7388164 arodrig 1353605659 1353605661 1353605756 12
7388167 arodrig 1353605761 1353605765 1353605862 12
7389116 arodrig 1353657840 1353657848 1353657912 12
7389120 arodrig 1353658145 1353658150 1353658589 16
7389126 arodrig 1353658714 1353658718 1353659087 16
7389342 calderon 1353673057 1353673063 1353680145 10
7402272 arodrig 1353920466 1353920468 1353923584 12
7402334 arodrig 1353923692 1353923698 1353923829 12
